"ano","sequencial_candidato","nome","uf","partido","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos/comites","recursos_de_pessoas_fisicas","recursos_de_pessoas_juridicas","recursos_proprios","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","cargo","sexo","grau","estado_civil","ocupacao","votos"
2010,180000000346,"LIÉGE DA CUNHA CAVALCANTE RIBEIRO GONÇALVES","PI","PSB",25,25,71532.76,2861.3104,9482.76,39000,6600,16450,28,25,71349.11,2853.9644,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",16554
2010,180000000347,"LUIZ GONZAGA PAES LANDIM","PI","PSB",17,17,60437.52,3555.14823529412,11752.52,1685,NA,47000,34,33,59037.52,1789.01575757576,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO MUNICIPAL",11237
2010,180000000348,"MARCELO COSTA E CASTRO","PI","PMDB",54,50,509621.74,10192.4348,18989.38,180200,62482.36,178000,261,232,592627.69,2554.42969827586,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",171697
2010,180000000351,"MARLLOS ROSSANO RIBEIRO GONÇALVES DE SAMPAIO","PI","PMDB",68,66,492574.71,7463.25318181818,NA,360633.33,97241.38,6000,123,114,476163.91,4176.87640350877,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","POLICIAL CIVIL",141504
2010,180000000352,"OSMAR RIBEIRO DE ALMEIDA JÚNIOR","PI","PC do B",408,380,445274.66,1171.77542105263,5753.83,156025,101700,43000,473,359,609003.72,1696.38919220056,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",95985
2010,180000000360,"DANIEL VASCONCELOS SOLON","PI","PSTU",3,3,2010,670,1500,510,NA,NA,3,3,2010,670,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR",1530
2010,180000000367,"CLAUDINO CRAVEIRO DE ABREU","PI","PSL",2,2,1000360,500180,NA,NA,NA,360,2,2,1000354,500177,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","POLICIAL MILITAR",475
2010,180000000380,"MARIA MADALENA NUNES","PI","PSOL",17,16,3017.85,188.615625,NA,2037.85,NA,1180,8,6,2217.85,369.641666666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","HISTORIADOR",1061
2010,180000000381,"WALTER LUSTOSA DE CARVALHO","PI","PSOL",6,6,2700,450,NA,1450,1250,NA,7,5,1700,340,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","INDUSTRIAL",326
2010,180000000663,"ANTONIO RODRIGUES DE SOUSA NETO","PI","PT",513,475,340262.36,716.341810526316,32300,212263.41,40600,41598.95,268,258,343992.36,1333.30372093023,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",41918
2010,180000000665,"ULPIANO JOSE TAVARES","PI","PT",12,12,22200,1850,10000,5700,NA,6500,38,30,20660.2,688.673333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",3805
2010,180000000666,"FRANCISCO DE ASSIS CARVALHO GONÇALVES","PI","PT",406,372,577692.52,1552.93688172043,25985,186061,61196.52,125000,316,301,571717.39,1899.39332225914,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","BANCÁRIO E ECONOMIÁRIO",99332
2010,180000000667,"JOSE NAZARENO CARDEAL FONTELES","PI","PT",667,485,345423.31,712.213010309278,32300,224946.18,550,117873.45,485,344,350536.88,1019.00255813953,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",44985
2010,180000000670,"JOÃO SABINO DOS SANTOS SOBRINHO","PI","PSC",3,3,4150,1383.33333333333,NA,3500,NA,650,5,5,4150,830,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO MUNICIPAL",957
2010,180000000676,"JESUS RODRIGUES ALVES","PI","PT",55,51,408908.33,8017.81039215686,43028.33,84450,70360,266420,146,133,458041.69,3443.92248120301,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",69287
2010,180000000682,"HELEN CRISTINA DA SILVA","PI","PT",7,7,14237.94,2033.99142857143,13662.94,575,NA,NA,11,11,14237.94,1294.35818181818,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO INCOMPLETO","SOLTEIRO(A)","OUTROS",725
2010,180000000683,"RAIMUNDO NONATO DOS SANTOS","PI","PSL",3,2,900,450,NA,NA,NA,1300,5,5,1198.35,239.67,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","POLICIAL MILITAR",313
2010,180000000688,"SEBASTIÃO DE SOUSA OLIVIERA FILHO","PI","PSL",5,4,23600,5900,NA,700,NA,23100,5,4,23600,5900,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR",239
2010,180000000696,"DIONÊ COSTA OLIVEIRA","PI","PSL",5,4,1059,264.75,NA,700,NA,559,5,4,1059,264.75,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL",93
2010,180000000716,"FRANCISCO RODRIGUES SOARES","PI","PSC",10,8,7010,876.25,NA,500,NA,7510,14,13,7935.5,610.423076923077,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",951
2010,180000000742,"ELIANE TEREZINHA QUEIROGA MOREIRA","PI","PTB",3,3,3379.18,1126.39333333333,2879.18,500,NA,NA,3,3,3379.18,1126.39333333333,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS",474
2010,180000000743,"MARIA DO AMPARO RODRIGUES","PI","PTB",6,6,8089.97,1348.32833333333,6309.97,250,1530,NA,6,6,8089.97,1348.32833333333,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",996
2010,180000000744,"MARIA ROSINEIDE LOPES DE AMORIM","PI","PTB",2,2,3236.07,1618.035,1706.07,NA,1530,NA,2,2,3236.07,1618.035,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","COMERCIÁRIO",106
2010,180000000745,"GILIANE LICIA SILVA","PI","PTB",1,1,500,500,NA,500,NA,NA,1,1,500,500,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","COMERCIANTE",28
2010,190000000138,"ALESSANDRO LUCCIOLA MOLON","RJ","PT",65,62,414509.46,6685.6364516129,3600,99288.45,269000,3621.01,243,178,402413.1,2260.74775280899,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR",129515
2010,190000000140,"ANDRE TAFFAREL INACIO DOS SANTOS","RJ","PT",23,21,49538,2358.95238095238,12038,28500,NA,14000,37,34,50477.49,1484.63205882353,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR",15205
2010,190000000141,"ANTONIO CARLOS BISCAIA","RJ","PT",45,44,398820,9064.09090909091,320,213500,70000,1e+05,150,125,354399.65,2835.1972,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","ADVOGADO",22895
2010,190000000142,"BENEDITA SOUZA DA SILVA SAMPAIO","RJ","PT",155,74,642849.19,8687.15121621622,464103.32,40764.18,220500,NA,535,242,667622.17,2758.76929752066,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ASSISTENTE SOCIAL",71036
2010,190000000144,"CARLOS AUGUSTO ALVES SANTANA","RJ","PT",27,26,211627,8139.5,11677,59600,47500,23000,40,38,209511.67,5513.465,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","DIVORCIADO(A)","DEPUTADO",42327
2010,190000000145,"CLAUDIO JOSE DE OLIVEIRA","RJ","PT",20,20,9290,464.5,1350,7940,NA,NA,23,19,9272.6,488.031578947368,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","VIGILANTE",2243
2010,190000000146,"DANIEL DE MELLO GOMES","RJ","PT",12,12,56793.5,4732.79166666667,27300,20780,13.5,7200,38,37,54193.5,1464.68918918919,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",3460
2010,190000000147,"EDSON SANTOS","RJ","PT",60,59,314600,5332.20338983051,70000,40200,185000,3000,81,75,310011.74,4133.48986666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","DEPUTADO",52123
2010,190000000148,"ELIANE PONTES ROLIM","RJ","PT",138,110,258049.84,2345.90763636364,19461.66,185320,60918.18,5000,203,174,257909.83,1482.24040229885,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",43738
2010,190000000150,"FRANCISCO CARLOS DE ANDRADE PORTUGAL","RJ","PT",9,9,42530,4725.55555555556,750,300,8000,33480,21,19,42179.15,2219.95526315789,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MEMBRO DAS FORÇAS ARMADAS",2294
2010,190000000151,"FRANCISCO DE ALMEIDA ROCHA JUNIOR","RJ","PT",8,8,9925,1240.625,6925,3000,NA,NA,20,20,9925,496.25,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","MEMBRO DAS FORÇAS ARMADAS",2258
2010,190000000152,"FRANCISCO JOSE DANGELO PINTO","RJ","PT",40,36,1080847.5,30023.5416666667,447972.5,7250,115750,NA,249,224,1006795.44,4494.6225,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO",47815
2010,190000000153,"GERSON SOUTO TEIXEIRA","RJ","PT",9,8,5875,734.375,7675,1200,NA,NA,19,17,7674.5,451.441176470588,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","SOLTEIRO(A)","OUTROS",812
2010,190000000156,"JAMIL CARLOS DE OLIVEIRA","RJ","PT",10,5,1490,298,1340,400,NA,NA,4,4,1740,435,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","TRABALHADOR DE USINAGEM DE METAIS",208
2010,190000000157,"JEANNE DARC FERNANDES GUEDES","RJ","PT",12,12,9540.5,795.041666666667,9540.5,NA,NA,NA,20,20,9540.5,477.025,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","ADMINISTRADOR",547
2010,190000000160,"JORGE RICARDO BITTAR","RJ","PT",77,70,1321642.5,18880.6071428571,572482.5,60400,665000,3000,187,111,1061889.25,9566.56981981982,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",51933
2010,190000000161,"JOSE AUGUSTO TELLES DE LIMA","RJ","PT",4,4,1650,412.5,1650,NA,NA,NA,4,4,1650,412.5,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","TRABALHADOR DE USINAGEM DE METAIS",350
2010,190000000163,"LUIS CLAUDIO DE OLIVEIRA MAIA","RJ","PT",5,5,7078,1415.6,7078,NA,NA,NA,6,6,7078,1179.66666666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","OUTROS",948
2010,190000000164,"LUIZ SERGIO NOBREGA DE OLIVEIRA","RJ","PT",67,56,1679738.25,29995.3258928571,621188.25,151000,1030500,NA,463,388,2113372.14,5446.83541237113,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","DEPUTADO",85660
2010,190000000165,"MARCELO BORGES SERENO","RJ","PT",118,78,1321665.01,16944.4232051282,455360,74500,649000.01,10890,142,93,1210371.67,13014.7491397849,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ECONOMISTA",39948
2010,190000000166,"MARCO ANTONIO BAPTISTA DE CASTRO NUNES","RJ","PT",3,3,1500,500,1500,NA,NA,NA,3,3,1500,500,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","VETERINÁRIO",272
2010,190000000173,"ODALI DIAS CARDOSO","RJ","PT",5,5,20519,4103.8,819,NA,NA,19700,8,8,20519,2564.875,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",2903
2010,190000000174,"ODIMAR RIBEIRO SARDINHA","RJ","PT",8,8,8280,1035,7280,NA,NA,1000,12,12,8260.4,688.366666666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","GARÇOM",1324
2010,190000000177,"PAULO HENRIQUE CATARINA","RJ","PT",6,6,4347.5,724.583333333333,4347.5,NA,NA,NA,10,10,4347.5,434.75,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","SOLTEIRO(A)","MOTORISTA PARTICULAR",1970
2010,190000000182,"VICENTE ESTEVAM DA MATA","RJ","PT",8,5,7016,1403.2,11436,NA,NA,NA,8,5,7016,1403.2,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","ADMINISTRADOR",3532
2010,190000000183,"VLADIMIR GRACINDO SOARES PALMEIRA","RJ","PT",41,22,976563.59,44389.2540909091,478376.03,16112.56,295000,NA,117,91,888563.59,9764.43505494506,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR",24337
2010,190000000184,"WILLIAM RESENDE DE CASTRO JUNIOR","RJ","PT",11,10,8188,818.8,4549,5000,NA,479,24,23,9593.93,417.127391304348,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",738
2010,190000000634,"ANDRE BUCARESKY","RJ","PSTU",3,3,5970,1990,NA,1970,NA,NA,4,4,5595.25,1398.8125,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PETROLEIRO",2567
2010,190000000646,"AFONSO LUIZ DE ALMEIDA","RJ","PSB",3,2,542.15,271.075,692.15,NA,NA,NA,3,2,542.15,271.075,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",89
2010,190000000647,"ALBANO BATISTA FILHO","RJ","PSB",30,24,44764.64,1865.19333333333,1442.15,20829.8,3000,26642.69,163,108,42169.54,390.458703703704,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL",9519
2010,190000000648,"ALEX RODRIGUES DE OLIVEIRA","RJ","PSB",6,6,3807.15,634.525,3807.15,NA,NA,NA,6,6,3807.15,634.525,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","SOLTEIRO(A)","COMERCIANTE",1095
2010,190000000649,"ALEX TEIXEIRA DE SANT'ANA","RJ","PSB",2,2,542.15,271.075,150,NA,NA,NA,2,2,542.15,271.075,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",1469
2010,190000000650,"ALEXANDRE AGUIAR CARDOSO","RJ","PSB",212,105,669386.28,6375.10742857143,658362.01,11300,2949.27,2200,437,273,632189.33,2315.71183150183,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","DEPUTADO",142714
2010,190000000651,"ANTONIO CARLOS DA SILVA PASSOS","RJ","PMN",10,10,7718.67,771.867,1498.67,NA,NA,6220,20,17,9773.32,574.901176470588,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","VEREADOR",5113
2010,190000000653,"CARLOS ALBERTO ALMEIDA DE AGUIAR","RJ","PMN",1,1,140,140,140,NA,NA,NA,1,1,140,140,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL",1423
2010,190000000654,"CARLOS ALBERTO LOPES","RJ","PMN",241,35,258666.43,7390.46942857143,759300,10400,NA,2200,340,72,219929.01,3054.56958333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",42808
2010,190000000655,"CARLOS ANTONIO OLIVEIRA DA SILVA","RJ","PMN",4,3,1650,550,750,NA,NA,1200,9,8,1650,206.25,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO",398
2010,190000000656,"CARLOS EUGENIO SARMENTO COELHO DA PAZ","RJ","PSB",8,7,29642.15,4234.59285714286,1142.15,500,NA,13000,10,9,31042.15,3449.12777777778,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","OUTROS",567
2010,190000000657,"CARLOS HENRIQUE PEREIRA MARTINS","RJ","PSB",7,6,1957.15,326.191666666667,1022.15,600,NA,485,7,6,1957.15,326.191666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",518
2010,190000000658,"CARLOS VICTOR DA ROCHA MENDES","RJ","PSB",57,54,381259.35,7060.35833333333,3460.15,90100,277398.2,NA,75,72,387759.35,5385.54652777778,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","MÉDICO",27286
2010,190000000661,"CLAUDIO PEDROSA DE OLIVEIRA","RJ","PSB",12,11,7603.15,691.195454545455,NA,3830,NA,3231,17,15,6803.15,453.543333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MILITAR REFORMADO",635
2010,190000000662,"CLEBER DA SILVA VIEGAS","RJ","PMN",2,2,450,225,450,NA,NA,NA,2,2,450,225,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","DIVORCIADO(A)","DESPACHANTE",1537
2010,190000000663,"DILSON AVELINO DA SILVA","RJ","PMN",20,17,31525.04,1854.41411764706,24606.54,4800,7500,NA,37,33,36716.01,1112.60636363636,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SEPARADO(A) JUDICIALMENTE","OUTROS",1282
2010,190000000664,"EDUARDO HENRIQUE SOARES","RJ","PSB",22,20,19900.94,995.047,6350.94,5200,NA,10000,54,41,20390.94,497.34,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MEMBRO DAS FORÇAS ARMADAS",2359
2010,190000000665,"ELDIO SUZANO DA FONSECA","RJ","PSB",10,7,4472.15,638.878571428571,1030,1300,NA,2200,11,8,4472.15,559.01875,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PETROLEIRO",1519
2010,190000000667,"ELIAS ANTUNES DE MEDEIROS","RJ","PMN",4,4,2450,612.5,450,NA,NA,2000,4,4,2450,612.5,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","OUTROS",349
2010,190000000670,"FRANCISCO AFFONSO SOARES PINTADO NETO","RJ","PSB",49,47,73771.65,1569.60957446809,3550.15,56530,10940.5,3000,66,60,72021.65,1200.36083333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",23612
2010,190000000671,"GIL MAGNO PEREIRA DE SIQUEIRA","RJ","PSB",17,16,28363.41,1772.713125,20976.5,480,2250,14264.76,32,30,38345.56,1278.18533333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR",3750
2010,190000000672,"GLAUBER DE MEDEIROS BRAGA","RJ","PSB",56,52,325823.5,6265.83653846154,7758.5,118715,59500,23000,202,194,343075.5,1768.43041237113,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",57549
2010,190000000673,"HELIO VELASQUEZ","RJ","PMN",20,7,6611,944.428571428571,8261,NA,NA,900,21,8,6598.5,824.8125,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",1173
2010,190000000674,"JADIR DA ROCHA CORREA","RJ","PMN",7,7,3880,554.285714285714,130,3500,NA,250,7,7,3880,554.285714285714,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","TAXISTA",1953
2010,190000000675,"JEFERSON RAMOS DE OLIVEIRA","RJ","PSB",8,8,4405.67,550.70875,4405.67,NA,NA,NA,8,8,4405.67,550.70875,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","OUTROS",5704
2010,190000000677,"JOSE FLAVIO PESSOA DE BARROS","RJ","PSB",4,4,19142.15,4785.5375,1142.15,NA,NA,NA,4,4,19142.15,4785.5375,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","PROFESSOR DE ENSINO SUPERIOR",1345
2010,190000000678,"JOSE SEVERINO PENHA","RJ","PSB",3,2,542.15,271.075,692.15,NA,NA,NA,3,2,542.15,271.075,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","OUTROS",590
2010,190000000679,"JOSE SILVINO DA SILVA DAFLON","RJ","PSB",4,2,542.15,271.075,450,NA,NA,NA,4,2,542.15,271.075,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","FOTÓGRAFO E ASSEMELHADOS",408
2010,190000000681,"JOSIMAR SANTOS BARBOSA","RJ","PSB",10,8,5112.15,639.01875,1870,NA,NA,5000,16,14,6312.15,450.867857142857,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENFERMEIRO",4585
2010,190000000682,"KARLA KÉTRIM FERREIRA DAS CHAGAS","RJ","PMN",15,8,7562.5,945.3125,2375,6600,NA,NA,18,10,7462.5,746.25,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",1129
2010,190000000685,"LETÍCIA PIRES DE OLIVEIRA","RJ","PMN",6,5,1427.67,285.534,827.67,NA,NA,900,6,5,1427.67,285.534,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","CANTOR E COMPOSITOR",3475
2010,190000000687,"LUIS EDUARDO ALMEIDA DE OLIVEIRA","RJ","PSB",28,28,135892.5,4853.30357142857,20392.5,115500,NA,NA,159,120,97501.12,812.509333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS",16204
2010,190000000688,"LUIZ GUSTAVO MATIAS SILVA","RJ","PMN",14,12,11450,954.166666666667,7680,1400,870,1800,16,14,11450,817.857142857143,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MILITAR REFORMADO",2652
2010,190000000689,"MARCELINO MAIA DANTAS DA SILVA","RJ","PSB",5,4,2542.15,635.5375,692.15,1800,NA,200,5,4,2542.15,635.5375,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL",3110
2010,190000000690,"MARCELO DE QUEIROZ PEREZ","RJ","PSB",7,6,5175.63,862.605,300,NA,NA,4633.48,11,9,5151.44,572.382222222222,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OPERADOR DE INSTALAÇÃO DE PRODUÇÃO DE ENERGIA ELÉTRICA E NUCLEAR",771
2010,190000000691,"MARCOS VENICIUS DE LIMA","RJ","PMN",9,7,2987.67,426.81,2387.67,NA,NA,900,9,7,2987.67,426.81,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","OUTROS",4224
2010,190000000692,"MARCOS VINICIUS SAMPAIO LYRIO","RJ","PSB",3,2,542.15,271.075,692.15,NA,NA,NA,3,2,542.15,271.075,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MEMBRO DAS FORÇAS ARMADAS",665
2010,190000000695,"MARIA GRAÇAS FERNANDES MARCELINO","RJ","PMN",11,11,6315,574.090909090909,642.5,5672.5,NA,NA,15,14,6765,483.214285714286,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO CIVIL APOSENTADO",1202
2010,190000000696,"MARLI DA SILVA","RJ","PSB",3,2,542.15,271.075,692.15,NA,NA,NA,3,2,542.15,271.075,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",322
2010,190000000698,"NELSON MONTEIRO DA ROCHA","RJ","PSB",9,9,76942.5,8549.16666666667,750,NA,70800,5000,23,21,69955.67,3331.22238095238,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","CONTADOR",5978
2010,190000000699,"NICANOR LINO DA SILVA","RJ","PSB",11,7,1452.15,207.45,NA,200,NA,1752.15,14,12,1719.01,143.250833333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",1805
2010,190000000700,"PEDRO NASCIMENTO ARAUJO","RJ","PSB",9,8,29397.85,3674.73125,300,28700,155.7,NA,13,10,27897.5,2789.75,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADMINISTRADOR",1516
2010,190000000706,"REYNALDO ROCHA BARROS","RJ","PSB",19,15,34767.15,2317.81,3275,25000,NA,7000,45,31,31102.45,1003.30483870968,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","ENGENHEIRO",2493
2010,190000000707,"RODRIGO CANTINI","RJ","PMN",10,10,12983.23,1298.323,11032.88,NA,NA,1950.35,24,24,12983.23,540.967916666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","MÉDICO",3947
2010,190000000708,"RODRIGO RIOS MOSQUEIRA","RJ","PSB",17,13,5973,459.461538461538,1960.5,4860,NA,NA,19,14,5586.5,399.035714285714,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","COMERCIANTE",1141
